,split_group,gender,age_group,country_group,os,cnt_users,paid_users,amount_0_1d,amount_1_3d,amount_3_7d,amount_7_14d,amount_14_30d,fact_total_revenue,CR_to_paid,ARPU,ARPPU,LTV
0,0,female,35-,Other,Android,2341,12,0.05879111490815891,0.0,0.0013680051260145237,0.001196680295356075,0.0,170.05,0.0051260145237078175,0.07263989747970953,14.170833333333334,0.004456879045722551
1,0,female,35-,Other,Chrome OS,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
2,0,female,35-,Other,GNU/Linux,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
3,0,female,35-,Other,Mac,64,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
4,0,female,35-,Other,Other,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
5,0,female,35-,Other,Windows,405,1,0.2591358024691358,0.0,0.0,0.0,0.0,104.95,0.0024691358024691358,0.2591358024691358,104.95,0.06715136412132297
6,0,female,35-,Other,iOS,458,3,0.013471615720524016,0.0,0.0,0.0009326263256394261,0.0,9.16,0.006550218340611353,0.02,3.0533333333333332,0.0002880848409232689
7,0,female,35-,Other,iPadOS,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
8,0,female,35-,"UK, GB, CA, NZ, AU",Android,3164,20,0.022597977243994944,0.027281921618204807,0.019085018963337547,0.005175185118295108,0.0,600.3,0.006321112515802781,0.18972819216182046,30.014999999999997,0.014066467698224585
9,0,female,35-,"UK, GB, CA, NZ, AU",Chrome OS,115,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
10,0,female,35-,"UK, GB, CA, NZ, AU",GNU/Linux,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
11,0,female,35-,"UK, GB, CA, NZ, AU",Mac,247,3,0.0,0.015607287449392713,0.003896761133603239,0.008843262001156739,0.0,26.85,0.012145748987854251,0.10870445344129555,8.950000000000001,0.003081478903580971
12,0,female,35-,"UK, GB, CA, NZ, AU",Other,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
13,0,female,35-,"UK, GB, CA, NZ, AU",Windows,340,1,0.011147058823529413,0.0,0.0,0.0,0.0,3.79,0.0029411764705882353,0.011147058823529413,3.79,0.00012425692041522494
14,0,female,35-,"UK, GB, CA, NZ, AU",iOS,2281,16,0.11468215694870672,0.012494519947391498,0.0,0.0009588526335567104,0.0,333.90000000000003,0.0070144673388864535,0.14638316527838668,20.868750000000002,0.018756884397173074
15,0,female,35-,"UK, GB, CA, NZ, AU",iPadOS,91,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
16,0,female,35-,United States,Android,6798,40,0.08333774639599882,0.04080391291556341,0.01698698146513681,0.00113352666750725,0.0028683068549573408,1949.13,0.005884083553986467,0.2867210944395411,48.72825,0.04161196842758588
17,0,female,35-,United States,Chrome OS,277,1,0.010794223826714803,0.0,0.0,0.0,0.0,2.99,0.0036101083032490976,0.010794223826714803,2.99,0.00011651526802121756
18,0,female,35-,United States,GNU/Linux,56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
19,0,female,35-,United States,Mac,345,3,0.017333333333333336,0.004333333333333334,0.0,0.0,0.0,8.97,0.008695652173913044,0.026000000000000002,2.99,0.0005633333333333335
20,0,female,35-,United States,Other,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
21,0,female,35-,United States,Windows,763,1,0.003918741808650066,0.0,0.0,0.0,0.0,2.99,0.001310615989515072,0.003918741808650066,2.99,1.535653736286199e-05
22,0,female,35-,United States,iOS,4949,42,0.06659123055162659,0.013022832895534452,0.01271923620933522,0.0003461016655601423,0.0003405991109315013,749.21,0.008486562942008486,0.15138613861386138,17.838333333333335,0.014081938679409753
23,0,female,35-,United States,iPadOS,156,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
24,0,female,35-45,Other,Android,1154,9,0.05234835355285962,0.002590987868284229,0.0,0.0,0.0,66.39,0.00779896013864818,0.05753032928942808,7.376666666666667,0.0031606784029027213
25,0,female,35-45,Other,Chrome OS,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
26,0,female,35-45,Other,GNU/Linux,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
27,0,female,35-45,Other,Mac,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
28,0,female,35-45,Other,Windows,197,3,0.4703045685279188,0.0,0.0,0.0,0.0,92.65,0.015228426395939087,0.4703045685279188,30.883333333333336,0.22118638717823186
29,0,female,35-45,Other,iOS,171,1,0.017485380116959066,0.0,0.0,0.0,0.0,2.99,0.005847953216374269,0.017485380116959066,2.99,0.00030573851783454744
30,0,female,35-45,Other,iPadOS,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
31,0,female,35-45,"UK, GB, CA, NZ, AU",Android,2206,37,0.1851631912964642,0.006699909338168631,0.009043517679057117,0.0,0.0001694242973708069,523.81,0.016772438803263828,0.2374478694469628,14.157027027027025,0.04774507791482308
32,0,female,35-45,"UK, GB, CA, NZ, AU",Chrome OS,18,1,0.0,0.10305555555555555,0.0,0.0,0.0,3.71,0.05555555555555555,0.2061111111111111,3.71,0.021240895061728392
33,0,female,35-45,"UK, GB, CA, NZ, AU",GNU/Linux,40,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
34,0,female,35-45,"UK, GB, CA, NZ, AU",Mac,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
35,0,female,35-45,"UK, GB, CA, NZ, AU",Other,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
36,0,female,35-45,"UK, GB, CA, NZ, AU",Windows,260,1,0.014461538461538461,0.0,0.0,0.0,0.0,3.76,0.0038461538461538464,0.014461538461538461,3.76,0.0002091360946745562
37,0,female,35-45,"UK, GB, CA, NZ, AU",iOS,867,14,0.21209919261822374,0.01102652825836217,0.000862168396770473,0.0006145987806887461,0.000265282583621684,213.41,0.016147635524798153,0.24614763552479815,15.243571428571428,0.05535067004819432
38,0,female,35-45,"UK, GB, CA, NZ, AU",iPadOS,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
39,0,female,35-45,United States,Android,5064,46,0.03843799368088468,0.0014761058451816748,0.01142821879936809,0.003973707966598961,0.0004804749210110584,620.88,0.009083728278041074,0.12260663507109004,13.497391304347826,0.0068410212624713754
40,0,female,35-45,United States,Chrome OS,44,1,0.06795454545454546,0.0,0.0,0.0,0.0,2.99,0.022727272727272728,0.06795454545454546,2.99,0.004617820247933885
41,0,female,35-45,United States,GNU/Linux,182,1,0.06912087912087912,0.0,0.0,0.0,0.0,12.58,0.005494505494505495,0.06912087912087912,12.58,0.004777695930443184
42,0,female,35-45,United States,Mac,308,1,0.10707792207792206,0.1460551948051948,0.2434577922077922,0.5843645640074211,1.14442775974026,7322.52,0.003246753246753247,23.774415584415586,7322.52,52.907185812094916
43,0,female,35-45,United States,Other,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
44,0,female,35-45,United States,Windows,898,8,0.026636971046770604,0.09346325167037862,0.021701002227171497,0.0,0.0,269.7300000000001,0.008908685968819599,0.3003674832962139,33.71625000000001,0.042592477064845924
45,0,female,35-45,United States,iOS,1922,13,0.09357960457856399,0.04057232049947971,0.0015595733610822072,0.001113423517169615,0.0,362.79,0.006763787721123829,0.18875650364203955,27.90692307692308,0.02582659387956527
46,0,female,35-45,United States,iPadOS,33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
47,0,female,45-55,Other,Android,895,8,0.01452513966480447,0.0,0.001670391061452514,0.0004772545889864326,0.0035579608938547487,72.92,0.008938547486033519,0.08147486033519553,9.115,0.0016482972218630596
48,0,female,45-55,Other,GNU/Linux,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
49,0,female,45-55,Other,Mac,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
50,0,female,45-55,Other,Other,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
51,0,female,45-55,Other,Windows,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
52,0,female,45-55,Other,iOS,74,2,0.08621621621621621,0.0,0.0,0.0,0.0,6.38,0.02702702702702703,0.08621621621621621,3.19,0.007433235938641343
53,0,female,45-55,Other,iPadOS,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
54,0,female,45-55,"UK, GB, CA, NZ, AU",Android,2501,55,0.2943622550979608,0.038250699720111955,0.015946621351459415,0.003424344547895128,0.008034786085565774,1468.53,0.021991203518592562,0.5871771291483406,26.700545454545455,0.2113947507002797
55,0,female,45-55,"UK, GB, CA, NZ, AU",Chrome OS,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
56,0,female,45-55,"UK, GB, CA, NZ, AU",GNU/Linux,21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
57,0,female,45-55,"UK, GB, CA, NZ, AU",Mac,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
58,0,female,45-55,"UK, GB, CA, NZ, AU",Other,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
59,0,female,45-55,"UK, GB, CA, NZ, AU",Windows,146,2,0.36945205479452053,0.0,0.0,0.0,0.0,53.94,0.0136986301369863,0.36945205479452053,26.97,0.1364948207918934
60,0,female,45-55,"UK, GB, CA, NZ, AU",iOS,755,20,0.2443973509933775,0.2727748344370861,0.11622185430463575,0.11716934720908231,0.09140728476821193,2670.84,0.026490066225165563,3.53753642384106,133.542,2.978501918988516
61,0,female,45-55,"UK, GB, CA, NZ, AU",iPadOS,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
62,0,female,45-55,United States,Android,6129,75,0.08311633219122207,0.023470386686245716,0.019689182574645133,0.005098711045847609,0.004371430902267907,1927.25,0.012236906510034264,0.3144477076195138,25.696666666666665,0.04268503216562086
63,0,female,45-55,United States,Chrome OS,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
64,0,female,45-55,United States,GNU/Linux,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
65,0,female,45-55,United States,Mac,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
66,0,female,45-55,United States,Other,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
67,0,female,45-55,United States,Windows,172,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
68,0,female,45-55,United States,iOS,796,9,0.19585427135678393,0.2938379396984924,0.08665829145728646,0.0005366116295764538,0.0,902.6,0.011306532663316583,1.1339195979899497,100.28888888888889,0.6541436045536367
69,0,female,45-55,United States,iPadOS,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
70,0,female,55+,Other,Android,776,5,0.008079896907216494,0.002145618556701031,0.0,0.0005504418262150221,0.0002657860824742268,15.89,0.006443298969072165,0.02047680412371134,3.178,0.0002260996162251568
71,0,female,55+,Other,Chrome OS,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
72,0,female,55+,Other,GNU/Linux,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
73,0,female,55+,Other,Mac,18,1,3.803333333333333,0.0,0.0,0.0,0.0,68.46,0.05555555555555555,3.803333333333333,68.46,14.46534444444444
74,0,female,55+,Other,Windows,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
75,0,female,55+,Other,iOS,79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
76,0,female,55+,Other,iPadOS,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
77,0,female,55+,"UK, GB, CA, NZ, AU",Android,3387,60,0.22829052258635962,0.13550930026572186,0.11589976380277532,0.2586043274705808,0.14480698258045466,17240.0,0.01771479185119575,5.090050191910245,287.3333333333333,4.495078789255856
78,0,female,55+,"UK, GB, CA, NZ, AU",Chrome OS,36,2,0.10527777777777778,0.0,0.0,0.0,2.129861111111111,1230.59,0.05555555555555555,34.183055555555555,615.295,76.4038768132716
79,0,female,55+,"UK, GB, CA, NZ, AU",GNU/Linux,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
80,0,female,55+,"UK, GB, CA, NZ, AU",Mac,98,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
81,0,female,55+,"UK, GB, CA, NZ, AU",Other,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
82,0,female,55+,"UK, GB, CA, NZ, AU",Windows,338,1,0.008846153846153847,0.0,0.044363905325443785,0.0,0.0,62.97,0.0029585798816568047,0.18630177514792898,62.97,0.009913128479394977
83,0,female,55+,"UK, GB, CA, NZ, AU",iOS,1092,17,0.32956043956043957,0.010384615384615384,0.0425709706959707,0.056987179487179476,0.026841231684981686,1473.0900000000001,0.015567765567765568,1.3489835164835167,86.65235294117647,0.6290909582647779
84,0,female,55+,"UK, GB, CA, NZ, AU",iPadOS,81,2,0.03691358024691358,0.31487654320987657,0.14512345679012345,0.0,0.0,101.02,0.024691358024691357,1.2471604938271605,50.51,0.6197309861301632
85,0,female,55+,United States,Android,8903,75,0.05553521284960126,0.023069190160620017,0.0439599011569134,0.06858699314837695,0.016633929574300793,9114.579999999998,0.008424126698865551,1.023765023025946,121.5277333333333,0.21272324759130024
86,0,female,55+,United States,Chrome OS,67,1,0.0,0.022313432835820896,0.8954477611940298,0.0,0.0,242.97,0.014925373134328358,3.626417910447761,242.97,3.3281856315437732
87,0,female,55+,United States,GNU/Linux,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
88,0,female,55+,United States,Mac,78,2,0.03833333333333334,0.0,0.009583333333333334,0.04391941391941391,0.13455128205128203,197.88,0.02564102564102564,2.536923076923077,98.94,0.5743273245984785
89,0,female,55+,United States,Other,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
90,0,female,55+,United States,Windows,312,3,0.009583333333333334,0.0,0.19705929487179485,0.0,0.0,248.92,0.009615384615384616,0.7978205128205128,82.97333333333333,0.16486372760519394
91,0,female,55+,United States,iOS,1540,10,0.040857142857142856,0.017512987012987015,0.0029172077922077913,0.0052838589981447125,0.0,191.79,0.006493506493506494,0.12453896103896103,19.179,0.008290707667216828
92,0,female,55+,United States,iPadOS,62,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
93,0,male,35-,Other,Android,24368,138,0.0504940906106369,0.003977142153644125,0.01040904054497702,0.0021806115748991646,0.001084901304990151,3233.81,0.005663164806303349,0.1327072390019698,23.43340579710145,0.00904343913478031
94,0,male,35-,Other,Chrome OS,53,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
95,0,male,35-,Other,GNU/Linux,170,3,0.12670588235294117,0.0,0.0,0.0,0.0,21.54,0.01764705882352941,0.12670588235294117,7.18,0.01605438062283737
96,0,male,35-,Other,Mac,364,1,0.008214285714285716,0.0,0.0,0.0,0.0,2.99,0.0027472527472527475,0.008214285714285716,2.99,6.74744897959184e-05
97,0,male,35-,Other,Other,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
98,0,male,35-,Other,Windows,5649,38,0.06999822977518146,0.00752168525402726,0.0008417419012214552,7.561388867814784e-05,0.0014617631439192778,634.53,0.006726854310497433,0.11232607541157727,16.69815789473684,0.00897474491424321
99,0,male,35-,Other,iOS,3868,51,0.40838159255429163,0.004645811789038263,0.022699069286452947,0.01666789776924213,0.0031174056359875905,2610.99,0.013185108583247156,0.6750232678386763,51.19588235294117,0.3074810482731767
100,0,male,35-,Other,iPadOS,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
101,0,male,35-,"UK, GB, CA, NZ, AU",Android,25287,313,0.13552180962549928,0.012644837268161506,0.012860363032388184,0.012984368026484531,0.0055096986593902,9894.77,0.012377901688614704,0.3912986910270099,31.61268370607029,0.07024636229000532
102,0,male,35-,"UK, GB, CA, NZ, AU",Chrome OS,446,1,0.14121076233183855,0.0,0.0,0.0,0.0,62.98,0.002242152466367713,0.14121076233183855,62.98,0.01994047939833899
103,0,male,35-,"UK, GB, CA, NZ, AU",GNU/Linux,242,3,0.21053719008264463,0.0,0.0,0.0,0.0,50.95,0.012396694214876033,0.21053719008264463,16.983333333333334,0.04432590840789564
104,0,male,35-,"UK, GB, CA, NZ, AU",Mac,1569,5,0.008100701083492671,0.0,0.0,0.00027223891468633346,0.0,15.700000000000001,0.0031867431485022306,0.010006373486297005,3.14,8.378276480013408e-05
105,0,male,35-,"UK, GB, CA, NZ, AU",Other,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
106,0,male,35-,"UK, GB, CA, NZ, AU",Windows,3028,27,0.09934940554821665,0.007077278731836195,0.0366496036988111,0.02090677486318173,0.011822572655217965,1803.51,0.00891677675033025,0.595610964332893,66.79666666666667,0.10471176409368228
107,0,male,35-,"UK, GB, CA, NZ, AU",iOS,19490,217,0.17597024114930732,0.027124166239096973,0.003939712673165729,0.00829678223264678,0.0016117239610056434,6428.63,0.011133914828116983,0.32984248332478194,29.625023041474655,0.07155689458302261
108,0,male,35-,"UK, GB, CA, NZ, AU",iPadOS,312,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
109,0,male,35-,United States,Android,52129,491,0.1814143758752326,0.027588674250417236,0.010539670816627981,0.01126858370580675,0.00495065126896737,22772.08,0.009418941472117248,0.43684091388670415,46.3789816700611,0.10299046828252184
110,0,male,35-,United States,Chrome OS,1593,5,0.05833647206528562,0.013166980539861897,0.0,0.0,0.0,134.88,0.003138731952291274,0.08467043314500941,26.976,0.006054228303441492
111,0,male,35-,United States,GNU/Linux,451,3,0.06643015521064302,0.23277161862527715,0.0,0.0009471016788089959,0.0,242.91,0.0066518847006651885,0.5386031042128603,80.97,0.16166111607823253
112,0,male,35-,United States,Mac,1905,14,0.07235695538057743,0.003931758530183727,0.004324146981627297,0.002248968878890139,0.004132217847769029,341.71000000000004,0.007349081364829396,0.1793753280839895,24.407857142857146,0.015604585833020873
113,0,male,35-,United States,Other,178,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
114,0,male,35-,United States,Windows,4791,31,0.057528699645168026,0.03817574619077437,0.004693174702567313,0.0008942362167158661,0.02711777290753496,2840.09,0.0064704654560634525,0.5927969108745564,91.61580645161291,0.07612083179063026
115,0,male,35-,United States,iOS,41622,409,0.16167219259045695,0.01458639661717361,0.011978941425207822,0.00940948124961387,0.007931877973187253,17961.44,0.0098265340444957,0.43153716784392865,43.91550122249389,0.08871493189680164
116,0,male,35-,United States,iPadOS,477,1,0.0,0.0,0.007851153039832285,0.0,0.0,14.98,0.0020964360587002098,0.03140461215932914,14.98,0.0002465624162194709
117,0,male,35-45,Other,Android,9552,104,0.050770519262981574,0.010293655778894472,0.004712102177554439,0.0013469131371141422,0.0012464012772194306,1142.2,0.010887772194304857,0.11957705192629817,10.982692307692307,0.008175434208970406
118,0,male,35-45,Other,Chrome OS,11,1,1.4836363636363636,0.0,0.0,0.0,0.0,16.32,0.09090909090909091,1.4836363636363636,16.32,2.201176859504132
119,0,male,35-45,Other,GNU/Linux,106,2,0.028207547169811324,0.0,0.0,0.004029649595687332,0.0,5.98,0.018867924528301886,0.05641509433962265,2.99,0.0018186644967705845
120,0,male,35-45,Other,Mac,233,1,0.5783261802575107,0.0,0.0,0.0,0.0,134.75,0.004291845493562232,0.5783261802575107,134.75,0.33446117077124277
121,0,male,35-45,Other,Other,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
122,0,male,35-45,Other,Windows,1925,20,0.016015584415584417,0.011672727272727272,0.0003883116883116883,0.014060111317254173,0.003841883116883117,386.55,0.01038961038961039,0.20080519480519482,19.3275,0.009232745306363395
123,0,male,35-45,Other,iOS,1429,27,0.22014695591322606,0.43989503149055276,0.3760094471658502,0.049230230930720785,0.010544961511546533,4454.63,0.018894331700489854,3.1173058082575227,164.9862962962963,3.4160267092274346
124,0,male,35-45,Other,iPadOS,49,1,2.6989795918367347,0.0,0.0,0.0,0.0,132.25,0.02040816326530612,2.6989795918367347,132.25,7.284490837151187
125,0,male,35-45,"UK, GB, CA, NZ, AU",Android,24788,471,0.17319993545263837,0.04440717282556075,0.02002420526060997,0.01585698148873879,0.004004256091657254,12819.81,0.019001129578828466,0.5171780700338874,27.21828025477707,0.1331695006359326
126,0,male,35-45,"UK, GB, CA, NZ, AU",Chrome OS,131,1,0.0,0.0,0.0,0.0,0.0018177480916030534,3.81,0.007633587786259542,0.029083969465648854,3.81,5.286732999242468e-05
127,0,male,35-45,"UK, GB, CA, NZ, AU",GNU/Linux,290,4,0.6341034482758621,0.0,0.0,0.0,0.0,183.89,0.013793103448275862,0.6341034482758621,45.9725,0.40208718311533886
128,0,male,35-45,"UK, GB, CA, NZ, AU",Mac,819,13,0.2093772893772894,0.003650793650793651,0.0009126984126984128,0.03712890284318855,0.007780830280830279,495.27,0.015873015873015872,0.6047252747252747,38.097692307692306,0.15653344853297757
129,0,male,35-45,"UK, GB, CA, NZ, AU",Other,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
130,0,male,35-45,"UK, GB, CA, NZ, AU",Windows,1808,33,0.20704092920353984,0.12549778761061944,0.04976216814159293,0.10885113780025284,0.0350477046460177,3579.49,0.01825221238938053,1.9798064159292035,108.46939393939394,1.0417735963707224
131,0,male,35-45,"UK, GB, CA, NZ, AU",iOS,9260,209,0.3889373650107991,0.1180658747300216,0.05368169546436286,0.025915458191916072,0.0056613120950323986,10295.130000000001,0.022570194384449245,1.1117850971922247,49.25899521531101,0.6584677378038029
132,0,male,35-45,"UK, GB, CA, NZ, AU",iPadOS,139,4,0.9402158273381295,0.0,0.0,0.0,0.0013444244604316547,133.68,0.02877697841726619,0.9617266187050361,33.42,0.9055235572692926
133,0,male,35-45,United States,Android,66071,892,0.1572334307033343,0.0336084666495134,0.022480551225197137,0.010555830632414913,0.010057570643701472,36285.17,0.013500628112182349,0.5491845136292776,40.67844170403587,0.12847394592260922
134,0,male,35-45,United States,Chrome OS,612,6,0.1762745098039216,0.0245016339869281,0.0,0.0,0.0,137.87,0.00980392156862745,0.2252777777777778,22.978333333333335,0.045230403503994196
